"Comment","User","ReplyCount","LikeCount","PublishTime","CommentId","ParentID","ReplyToAnotherUser","VideoID","sentimentQDAP.WordCount","sentimentQDAP.SentimentGI","sentimentQDAP.NegativityGI","sentimentQDAP.PositivityGI","sentimentQDAP.SentimentHE","sentimentQDAP.NegativityHE","sentimentQDAP.PositivityHE","sentimentQDAP.SentimentLM","sentimentQDAP.NegativityLM","sentimentQDAP.PositivityLM","sentimentQDAP.RatioUncertaintyLM","sentimentQDAP.SentimentQDAP","sentimentQDAP.NegativityQDAP","sentimentQDAP.PositivityQDAP","Sentiment.WordCount","Sentiment.SentimentGI","Sentiment.NegativityGI","Sentiment.PositivityGI","Sentiment.SentimentHE","Sentiment.NegativityHE","Sentiment.PositivityHE","Sentiment.SentimentLM","Sentiment.NegativityLM","Sentiment.PositivityLM","Sentiment.RatioUncertaintyLM","Sentiment.SentimentQDAP","Sentiment.NegativityQDAP","Sentiment.PositivityQDAP"
"last week i ran my first 5k without stopping and all the time i could hear the voice in my head saying that i can do it. forwago, thank you so much for everything!!","FiRe ThrOne GaMing","1","0","2021-08-07T13:14:15Z","UgyBS3d60sMSrqcKREV4AaABAg","None","FALSE","le_NLSXWt1E", 16.000000000,  0.062500000,  0.000000000,  0.062500000,  0.000000000,  0.000000000,  0.000000000, -0.062500000,  0.062500000,  0.000000000,  0.000000000,  0.125000000,  0.000000000,  0.125000000, 16,positive,0.00000000,0.06250000,neutral,0.000000000,0.000000000,negative,0.06250000,0.000000000,0.000000000,positive,0.00000000,0.12500000
"i swear to god... i am so productive... sometimes i watch two videos at once.","Vincent Greulich","0","0","2021-07-13T15:15:52Z","Ugy8C0JBwnU4fkWATzh4AaABAg","None","FALSE","le_NLSXWt1E",  7.000000000,  0.000000000,  0.142857143,  0.142857143,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.142857143,  0.142857143,  0.000000000,  0.142857143,  7,neutral,0.14285714,0.14285714,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.142857143,positive,0.00000000,0.14285714
"i don't know why i always laugh when i start that music and start your advice dotted si tongue sticking out ointed star but i lik that but the way","mohamed diaa","0","0","2021-07-03T11:25:46Z","UgxZJDN9YAyUR287Jkl4AaABAg","None","FALSE","le_NLSXWt1E", 15.000000000,  0.000000000,  0.133333333,  0.133333333,  0.000000000,  0.000000000,  0.000000000, -0.066666667,  0.066666667,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, 15,neutral,0.13333333,0.13333333,neutral,0.000000000,0.000000000,negative,0.06666667,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"man i'm seeing this video just now and by coincidence i'm reading ""the power of habit"" and it is a great book indeed!","Daiane Castro","0","1","2021-07-03T05:31:37Z","UgyoSfZOF95HaGMrTFV4AaABAg","None","FALSE","le_NLSXWt1E", 12.000000000,  0.333333333,  0.000000000,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.083333333,  0.000000000,  0.083333333,  0.000000000,  0.250000000,  0.000000000,  0.250000000, 12,positive,0.00000000,0.33333333,neutral,0.000000000,0.000000000,positive,0.00000000,0.083333333,0.000000000,positive,0.00000000,0.25000000
"5 tips to improve productivity"" yet i am watching this video and youtube","Hydrochloric Ac1d","0","0","2021-06-21T11:52:04Z","UgyjsftV7JPP-7uN8i54AaABAg","None","FALSE","le_NLSXWt1E",  7.000000000,  0.285714286,  0.000000000,  0.285714286,  0.142857143,  0.000000000,  0.142857143,  0.142857143,  0.000000000,  0.142857143,  0.000000000,  0.285714286,  0.000000000,  0.285714286,  7,positive,0.00000000,0.28571429,positive,0.000000000,0.142857143,positive,0.00000000,0.142857143,0.000000000,positive,0.00000000,0.28571429
"ok, i will start all this tomorrow...","Autonyx inc.","0","0","2021-06-18T02:05:55Z","UgyZxjg3Cp8qaUx1hed4AaABAg","None","FALSE","le_NLSXWt1E",  3.000000000,  0.333333333,  0.000000000,  0.333333333,  0.000000000,  0.000000000,  0.000000000, -0.333333333,  0.333333333,  0.000000000,  0.000000000,  0.333333333,  0.000000000,  0.333333333,  3,positive,0.00000000,0.33333333,neutral,0.000000000,0.000000000,negative,0.33333333,0.000000000,0.000000000,positive,0.00000000,0.33333333
"covid really fucked me up, but i managed to fix my life thanks to forwago.","Sarbani langthasa","0","0","2021-06-14T14:59:08Z","UgzElLfX850DSFqTG_F4AaABAg","None","FALSE","le_NLSXWt1E",  8.000000000,  0.125000000,  0.125000000,  0.250000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.125000000,  0.125000000,  0.250000000,  8,positive,0.12500000,0.25000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.12500000,0.25000000
"wow 0:16 look at how much your channel has grown in three years!","Petonia","0","1","2021-06-14T00:45:57Z","Ugyb7kIBbXOb_M4N0rN4AaABAg","None","FALSE","le_NLSXWt1E",  7.000000000,  0.000000000,  0.000000000,  0.000000000,  0.142857143,  0.000000000,  0.142857143,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.142857143,  0.000000000,  0.142857143,  7,neutral,0.00000000,0.00000000,positive,0.000000000,0.142857143,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.14285714
"i just don't agree with multitasking other point are accurate","Neuron","0","0","2021-06-13T12:52:00Z","UgzEybe4QaP8-3nXh5R4AaABAg","None","FALSE","le_NLSXWt1E",  6.000000000,  0.166666667,  0.166666667,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.333333333,  0.000000000,  0.333333333,  6,positive,0.16666667,0.33333333,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.33333333
"did that golf cart in the garage hit you?","Wei Wu","0","0","2021-06-12T17:04:00Z","UgwqVBBp6gzN2oWEkPZ4AaABAg","None","FALSE","le_NLSXWt1E",  4.000000000,  0.000000000,  0.250000000,  0.250000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  4,neutral,0.25000000,0.25000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
" beaming face with smiling eyes beaming face with smiling eyes ","Prince Isreal","0","1","2021-06-10T04:48:53Z","UgypC__JlZUXS_6TDpV4AaABAg","None","FALSE","le_NLSXWt1E",  8.000000000,  0.500000000,  0.000000000,  0.500000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.250000000,  0.000000000,  0.250000000,  8,positive,0.00000000,0.50000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.25000000
"in my opinion, audio books are lame","Prasad Gujar","0","0","2021-06-03T03:19:09Z","Ugy2oW5kQhdCBhmPJBB4AaABAg","None","FALSE","le_NLSXWt1E",  4.000000000, -0.500000000,  0.500000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.500000000,  0.500000000,  0.000000000,  4,negative,0.50000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.50000000,0.00000000
"*watches this video as procrastination instead of writing on my thesis*","College of Foliage","0","0","2021-05-31T14:31:22Z","UgzzHcCugHoHHbj9y594AaABAg","None","FALSE","le_NLSXWt1E",  6.000000000, -0.166666667,  0.166666667,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.166666667,  0.166666667,  0.000000000,  6,negative,0.16666667,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.16666667,0.00000000
"from 58k to 1.04 mill in 3 years, kudos.","k3v1nsk1","0","0","2021-05-25T20:54:03Z","UgyukvilnMRGZWHb0OR4AaABAg","None","FALSE","le_NLSXWt1E",  3.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.333333333,  0.000000000,  0.333333333,  3,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.33333333
"joma: *how to improve productivity* me: *procrastinates before watching the video*","TheLastCrankers","0","0","2021-04-10T09:45:53Z","UgyqVl0eM8A7UgA6sVR4AaABAg","None","FALSE","le_NLSXWt1E",  6.000000000,  0.166666667,  0.166666667,  0.333333333,  0.166666667,  0.000000000,  0.166666667,  0.166666667,  0.000000000,  0.166666667,  0.000000000,  0.166666667,  0.166666667,  0.333333333,  6,positive,0.16666667,0.33333333,positive,0.000000000,0.166666667,positive,0.00000000,0.166666667,0.000000000,positive,0.16666667,0.33333333
"5:04 what's the purpose of that gate?","Comfortable Quotes","0","0","2021-03-21T19:11:49Z","UgwleSnHtzkfbb-nUFJ4AaABAg","None","FALSE","le_NLSXWt1E",  3.000000000,  0.333333333,  0.000000000,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.333333333,  0.000000000,  0.333333333,  3,positive,0.00000000,0.33333333,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.33333333
"i prefer to just relax my mind when im doing mundane stuff like tidying/brushing teeth... cant keep your mind running 24/7","Ash","0","0","2021-03-20T13:22:18Z","UgylNDDqZnnF71Kdi3R4AaABAg","None","FALSE","le_NLSXWt1E", 13.000000000,  0.153846154,  0.307692308,  0.461538462,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.230769231,  0.076923077,  0.307692308, 13,positive,0.30769231,0.46153846,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.07692308,0.30769231
"i can't tell when he's taking the piss or making some deep metaphysical point","Gabriel Wilkinson","1","2","2021-03-04T21:31:45Z","UgzX0Q7vqAxON1XtBcl4AaABAg","None","FALSE","le_NLSXWt1E",  9.000000000, -0.111111111,  0.222222222,  0.111111111,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  9,negative,0.22222222,0.11111111,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"tip 1: delete youtube","Andrej Schreiner","0","1","2021-02-16T17:24:30Z","UgzUVSMFHa2aph3vrBV4AaABAg","None","FALSE","le_NLSXWt1E",  3.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  3,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"hey. now give me one type of productive programme. ow, u can't?","Benjamin Walter Mauss","0","1","2021-01-26T14:53:01Z","UgzvYUqqmy9f4mx1UPd4AaABAg","None","FALSE","le_NLSXWt1E",  8.000000000,  0.250000000,  0.000000000,  0.250000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.125000000,  0.000000000,  0.125000000,  8,positive,0.00000000,0.25000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.12500000
"i have been studying for 14 years still its not my second nature","INCREDIBLE SAM","0","0","2021-01-21T10:35:46Z","Ugy2WNR1MW_k5-thyOV4AaABAg","None","FALSE","le_NLSXWt1E",  5.000000000,  0.000000000,  0.200000000,  0.200000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  5,neutral,0.20000000,0.20000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"*comment 500*","viraj singh","0","0","2021-01-20T17:16:58Z","UgyD30NOx46_9pETe694AaABAg","None","FALSE","le_NLSXWt1E",  1.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  1,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"thank you joma. i have been watched you for one month. you inspired me to write code. also i like to watching your fun videos.","byambadorj belgutei","0","0","2021-01-12T02:03:21Z","Ugwpem2X6yYy6Y8WZ4d4AaABAg","None","FALSE","le_NLSXWt1E", 13.000000000,  0.230769231,  0.076923077,  0.307692308,  0.000000000,  0.000000000,  0.000000000,  0.076923077,  0.000000000,  0.076923077,  0.000000000,  0.307692308,  0.000000000,  0.307692308, 13,positive,0.07692308,0.30769231,neutral,0.000000000,0.000000000,positive,0.00000000,0.076923077,0.000000000,positive,0.00000000,0.30769231
"looking back at this video from 2018 when everything was normal. i regret investing so much time in masturbation but at least i can say i now qualify as a master-bator","LGH Radio","0","0","2021-01-08T05:07:35Z","Ugw903NzpEq9i3dyb9x4AaABAg","None","FALSE","le_NLSXWt1E", 16.000000000,  0.125000000,  0.062500000,  0.187500000, -0.062500000,  0.062500000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.062500000,  0.062500000,  0.125000000, 16,positive,0.06250000,0.18750000,negative,0.062500000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.06250000,0.12500000
"i need to do this in 2021!","Mohammed Al -Mudhafar","0","0","2021-01-07T23:32:17Z","UgwUmd6KHdKJ1TFliqF4AaABAg","None","FALSE","le_NLSXWt1E",  1.000000000, -1.000000000,  1.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  1,negative,1.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"this gave me motivation + enthusiasm. really impressed now gonna start implementing this stuff and more!!????","Saad Fareed","0","2","2020-12-21T19:37:11Z","UgwvfTpNYNfyak7KA1Z4AaABAg","None","FALSE","le_NLSXWt1E", 10.000000000,  0.300000000,  0.000000000,  0.300000000,  0.000000000,  0.000000000,  0.000000000,  0.200000000,  0.000000000,  0.200000000,  0.000000000,  0.300000000,  0.000000000,  0.300000000, 10,positive,0.00000000,0.30000000,neutral,0.000000000,0.000000000,positive,0.00000000,0.200000000,0.000000000,positive,0.00000000,0.30000000
"i'm beginning to believe half of these videos are satire.","Layke Findley","0","1","2020-12-10T04:33:55Z","UgxzswCWABGjfF6V1SV4AaABAg","None","FALSE","le_NLSXWt1E",  5.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.200000000,  0.000000000,  0.200000000,  0.200000000,  5,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.200000000,neutral,0.20000000,0.20000000
"multy tasking make you slow","utsho sadhak joy","0","1","2020-12-02T05:26:46Z","UgwIQnnR8XKbbqZz7vx4AaABAg","None","FALSE","le_NLSXWt1E",  4.000000000,  0.000000000,  0.250000000,  0.250000000,  0.000000000,  0.000000000,  0.000000000, -0.250000000,  0.250000000,  0.000000000,  0.000000000, -0.250000000,  0.250000000,  0.000000000,  4,neutral,0.25000000,0.25000000,neutral,0.000000000,0.000000000,negative,0.25000000,0.000000000,0.000000000,negative,0.25000000,0.00000000
"somebody knows joma's t-shirt brand or name of brand?))","Aniclub","2","2","2020-11-20T00:40:05Z","Ugw0AHw8DZEwz5j15hV4AaABAg","None","FALSE","le_NLSXWt1E",  7.000000000,  0.142857143,  0.000000000,  0.142857143,  0.000000000,  0.000000000,  0.000000000, -0.142857143,  0.142857143,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  7,positive,0.00000000,0.14285714,neutral,0.000000000,0.000000000,negative,0.14285714,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"loved the intro","Pushkraj Khairnar","0","0","2020-11-19T05:57:26Z","UgzrtWT5Tax22giwHOF4AaABAg","None","FALSE","le_NLSXWt1E",  2.000000000,  0.500000000,  0.000000000,  0.500000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.500000000,  0.000000000,  0.500000000,  2,positive,0.00000000,0.50000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.50000000
"watching how to improve productivity on youtube at 3am while having an exam tomorrow and not studying at all","Jacky Cheung","0","0","2020-11-17T16:14:14Z","Ugw0HpU5nLWjSyMYF0J4AaABAg","None","FALSE","le_NLSXWt1E",  7.000000000,  0.142857143,  0.142857143,  0.285714286,  0.142857143,  0.000000000,  0.142857143,  0.142857143,  0.000000000,  0.142857143,  0.000000000,  0.285714286,  0.000000000,  0.285714286,  7,positive,0.14285714,0.28571429,positive,0.000000000,0.142857143,positive,0.00000000,0.142857143,0.000000000,positive,0.00000000,0.28571429
"what is the future of notvine? startup series","Tasso Bytes","0","0","2020-10-24T17:19:09Z","Ugzre9dOEf7D2CXN0Yh4AaABAg","None","FALSE","le_NLSXWt1E",  4.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  4,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"thanks man for sharing your routine or maybe part of your routine, you're truely inspired. i have to say, i enjoyed all your video.","Hanif","0","1","2020-09-30T10:59:00Z","UgxHntVXLFqlGtrFTqZ4AaABAg","None","FALSE","le_NLSXWt1E", 13.000000000,  0.384615385,  0.000000000,  0.384615385,  0.076923077,  0.000000000,  0.076923077,  0.153846154,  0.000000000,  0.153846154,  0.076923077,  0.230769231,  0.000000000,  0.230769231, 13,positive,0.00000000,0.38461538,positive,0.000000000,0.076923077,positive,0.00000000,0.153846154,0.076923077,positive,0.00000000,0.23076923
"the thing is even though i set deadlines i would rather spend recess/ lunch to do my homework cus i like the few 45 minutes of stress","Stub","0","0","2020-08-29T13:52:24Z","UgwXt_npNayYrrJsz7x4AaABAg","None","FALSE","le_NLSXWt1E", 14.000000000, -0.071428571,  0.214285714,  0.142857143,  0.000000000,  0.000000000,  0.000000000, -0.142857143,  0.142857143,  0.000000000,  0.000000000,  0.000000000,  0.142857143,  0.142857143, 14,negative,0.21428571,0.14285714,neutral,0.000000000,0.000000000,negative,0.14285714,0.000000000,0.000000000,neutral,0.14285714,0.14285714
